Time to compute fields in C: 0.009503 seconds
Time to compute fields in C: 0.008877 seconds
Time to compute fields in C: 0.008545 seconds
Time to compute fields in C: 0.008187 seconds
Time to compute fields in C: 0.007947 seconds
Time to compute fields in C: 0.007942 seconds
Time to compute fields in C: 0.007926 seconds
Time to compute fields in C: 0.007930 seconds
Time to compute fields in C: 0.008005 seconds
Time to compute fields in C: 0.008666 seconds
Time to compute fields in C: 0.012341 seconds
Time to compute fields in C: 0.012252 seconds
Time to compute fields in C: 0.012241 seconds
Time to compute fields in C: 0.012507 seconds
Time to compute fields in C: 0.012272 seconds
Time to compute fields in C: 0.012231 seconds
Time to compute fields in C: 0.012233 seconds
Time to compute fields in C: 0.012465 seconds
Time to compute fields in C: 0.012225 seconds
Time to compute fields in C: 0.008047 seconds
Time to compute fields in C: 0.012262 seconds
Time to compute fields in C: 0.012252 seconds
Time to compute fields in C: 0.012222 seconds
Time to compute fields in C: 0.012210 seconds
Time to compute fields in C: 0.012268 seconds
Time to compute fields in C: 0.012227 seconds
Time to compute fields in C: 0.012207 seconds
Time to compute fields in C: 0.012225 seconds
Time to compute fields in C: 0.012412 seconds
Time to compute fields in C: 0.026591 seconds
Time to compute fields in C: 0.029989 seconds
Time to compute fields in C: 0.029807 seconds
Time to compute fields in C: 0.029812 seconds
Time to compute fields in C: 0.029172 seconds
Time to compute fields in C: 0.026675 seconds
Time to compute fields in C: 0.024193 seconds
Time to compute fields in C: 0.023074 seconds
Time to compute fields in C: 0.022413 seconds
Time to compute fields in C: 0.022344 seconds
Time to compute fields in C: 0.019242 seconds
Time to compute fields in C: 0.022383 seconds
Time to compute fields in C: 0.022443 seconds
Time to compute fields in C: 0.023871 seconds
Time to compute fields in C: 0.025029 seconds
Time to compute fields in C: 0.025066 seconds
Time to compute fields in C: 0.023834 seconds
Time to compute fields in C: 0.022443 seconds
Time to compute fields in C: 0.022694 seconds
Time to compute fields in C: 0.022541 seconds
Time to compute fields in C: 0.016660 seconds
Time to compute fields in C: 0.019586 seconds
Time to compute fields in C: 0.019835 seconds
Time to compute fields in C: 0.019424 seconds
Time to compute fields in C: 0.019845 seconds
Time to compute fields in C: 0.019816 seconds
Time to compute fields in C: 0.019771 seconds
Time to compute fields in C: 0.019747 seconds
Time to compute fields in C: 0.020015 seconds
Time to compute fields in C: 0.019783 seconds
Time to compute fields in C: 0.054834 seconds
Time to compute fields in C: 0.059906 seconds
Time to compute fields in C: 0.060097 seconds
Time to compute fields in C: 0.072612 seconds
Time to compute fields in C: 0.070735 seconds
Time to compute fields in C: 0.070043 seconds
Time to compute fields in C: 0.059826 seconds
Time to compute fields in C: 0.060377 seconds
Time to compute fields in C: 0.069212 seconds
Time to compute fields in C: 0.072093 seconds
Time to compute fields in C: 0.060556 seconds
Time to compute fields in C: 0.059207 seconds
Time to compute fields in C: 0.058987 seconds
Time to compute fields in C: 0.059465 seconds
Time to compute fields in C: 0.058852 seconds
Time to compute fields in C: 0.058737 seconds
Time to compute fields in C: 0.058542 seconds
Time to compute fields in C: 0.062401 seconds
Time to compute fields in C: 0.058959 seconds
Time to compute fields in C: 0.058880 seconds
Time to compute fields in C: 0.158155 seconds
Time to compute fields in C: 0.162918 seconds
Time to compute fields in C: 0.160502 seconds
Time to compute fields in C: 0.159107 seconds
Time to compute fields in C: 0.166167 seconds
Time to compute fields in C: 0.168385 seconds
Time to compute fields in C: 0.160090 seconds
Time to compute fields in C: 0.164704 seconds
Time to compute fields in C: 0.168955 seconds
Time to compute fields in C: 0.161249 seconds
Time to compute fields in C: 8.468670 seconds
Time to compute fields in C: 6.411250 seconds
Time to compute fields in C: 0.006589 seconds
Time to compute fields in C: 0.006311 seconds
Time to compute fields in C: 0.006195 seconds
Time to compute fields in C: 0.006055 seconds
Time to compute fields in C: 0.006020 seconds
Time to compute fields in C: 0.006623 seconds
Time to compute fields in C: 0.006850 seconds
Time to compute fields in C: 0.006832 seconds
Time to compute fields in C: 0.006093 seconds
Time to compute fields in C: 0.010234 seconds
Time to compute fields in C: 0.009526 seconds
Time to compute fields in C: 0.009610 seconds
Time to compute fields in C: 0.009713 seconds
Time to compute fields in C: 0.009691 seconds
Time to compute fields in C: 0.009795 seconds
Time to compute fields in C: 0.009923 seconds
Time to compute fields in C: 0.009609 seconds
Time to compute fields in C: 0.010766 seconds
Time to compute fields in C: 0.006448 seconds
Time to compute fields in C: 0.009428 seconds
Time to compute fields in C: 0.009665 seconds
Time to compute fields in C: 0.010798 seconds
Time to compute fields in C: 0.009981 seconds
Time to compute fields in C: 0.010408 seconds
Time to compute fields in C: 0.009259 seconds
Time to compute fields in C: 0.009441 seconds
Time to compute fields in C: 0.009416 seconds
Time to compute fields in C: 0.010304 seconds
Time to compute fields in C: 0.019441 seconds
Time to compute fields in C: 0.022449 seconds
Time to compute fields in C: 0.022871 seconds
Time to compute fields in C: 0.022445 seconds
Time to compute fields in C: 0.023329 seconds
Time to compute fields in C: 0.025764 seconds
Time to compute fields in C: 0.023110 seconds
Time to compute fields in C: 0.022617 seconds
Time to compute fields in C: 0.022868 seconds
Time to compute fields in C: 0.030605 seconds
Time to compute fields in C: 0.023259 seconds
Time to compute fields in C: 0.025716 seconds
Time to compute fields in C: 0.026375 seconds
Time to compute fields in C: 0.023620 seconds
Time to compute fields in C: 0.023870 seconds
Time to compute fields in C: 0.023714 seconds
Time to compute fields in C: 0.024797 seconds
Time to compute fields in C: 0.024971 seconds
Time to compute fields in C: 0.024328 seconds
Time to compute fields in C: 0.024122 seconds
Time to compute fields in C: 0.016595 seconds
Time to compute fields in C: 0.019935 seconds
Time to compute fields in C: 0.023011 seconds
Time to compute fields in C: 0.030837 seconds
Time to compute fields in C: 0.024214 seconds
Time to compute fields in C: 0.023329 seconds
Time to compute fields in C: 0.023947 seconds
Time to compute fields in C: 0.024173 seconds
Time to compute fields in C: 0.024087 seconds
Time to compute fields in C: 0.023300 seconds
Time to compute fields in C: 0.062147 seconds
Time to compute fields in C: 0.067361 seconds
Time to compute fields in C: 0.068014 seconds
Time to compute fields in C: 0.067876 seconds
Time to compute fields in C: 0.067846 seconds
Time to compute fields in C: 0.067247 seconds
Time to compute fields in C: 0.068914 seconds
Time to compute fields in C: 0.067248 seconds
Time to compute fields in C: 0.066803 seconds
Time to compute fields in C: 0.071379 seconds
Time to compute fields in C: 0.062274 seconds
Time to compute fields in C: 0.066916 seconds
Time to compute fields in C: 0.069259 seconds
Time to compute fields in C: 0.069329 seconds
Time to compute fields in C: 0.068194 seconds
Time to compute fields in C: 0.078941 seconds
Time to compute fields in C: 0.078597 seconds
Time to compute fields in C: 0.077602 seconds
Time to compute fields in C: 0.078954 seconds
Time to compute fields in C: 0.070706 seconds
Time to compute fields in C: 0.175774 seconds
Time to compute fields in C: 0.185255 seconds
Time to compute fields in C: 0.176548 seconds
Time to compute fields in C: 0.168737 seconds
Time to compute fields in C: 0.170244 seconds
Time to compute fields in C: 0.180285 seconds
Time to compute fields in C: 0.169423 seconds
Time to compute fields in C: 0.174854 seconds
Time to compute fields in C: 0.163021 seconds
Time to compute fields in C: 0.175458 seconds
Time to compute fields in C: 0.004026 seconds
Time to compute fields in C: 0.008013 seconds
Time to compute fields in C: 0.007965 seconds
Time to compute fields in C: 0.008119 seconds
Time to compute fields in C: 0.008036 seconds
Time to compute fields in C: 0.007970 seconds
Time to compute fields in C: 0.007956 seconds
Time to compute fields in C: 0.008002 seconds
Time to compute fields in C: 0.007966 seconds
Time to compute fields in C: 0.007946 seconds
Time to compute fields in C: 0.021165 seconds
Time to compute fields in C: 0.025583 seconds
Time to compute fields in C: 0.025461 seconds
Time to compute fields in C: 0.025437 seconds
Time to compute fields in C: 0.025339 seconds
Time to compute fields in C: 0.022157 seconds
Time to compute fields in C: 0.019746 seconds
Time to compute fields in C: 0.019073 seconds
Time to compute fields in C: 0.027201 seconds
Time to compute fields in C: 0.032894 seconds
Time to compute fields in C: 0.209515 seconds
Time to compute fields in C: 0.158629 seconds
Time to compute fields in C: 0.167652 seconds
Time to compute fields in C: 0.158479 seconds
Time to compute fields in C: 0.164532 seconds
Time to compute fields in C: 0.183790 seconds
Time to compute fields in C: 0.175102 seconds
Time to compute fields in C: 0.158869 seconds
Time to compute fields in C: 0.159821 seconds
Time to compute fields in C: 0.163127 seconds
Time to compute fields in C: 0.004437 seconds
Time to compute fields in C: 0.008512 seconds
Time to compute fields in C: 0.008345 seconds
Time to compute fields in C: 0.008318 seconds
Time to compute fields in C: 0.008530 seconds
Time to compute fields in C: 0.008003 seconds
Time to compute fields in C: 0.007968 seconds
Time to compute fields in C: 0.007957 seconds
Time to compute fields in C: 0.007965 seconds
Time to compute fields in C: 0.007963 seconds
Time to compute fields in C: 0.021469 seconds
Time to compute fields in C: 0.025689 seconds
Time to compute fields in C: 0.025665 seconds
Time to compute fields in C: 0.025716 seconds
Time to compute fields in C: 0.025780 seconds
Time to compute fields in C: 0.024582 seconds
Time to compute fields in C: 0.020790 seconds
Time to compute fields in C: 0.019979 seconds
Time to compute fields in C: 0.019608 seconds
Time to compute fields in C: 0.019553 seconds
Time to compute fields in C: 0.157372 seconds
Time to compute fields in C: 0.158589 seconds
Time to compute fields in C: 0.158279 seconds
Time to compute fields in C: 0.168302 seconds
Time to compute fields in C: 0.158639 seconds
Time to compute fields in C: 0.171322 seconds
Time to compute fields in C: 0.159887 seconds
Time to compute fields in C: 0.167055 seconds
Time to compute fields in C: 0.164233 seconds
Time to compute fields in C: 0.164611 seconds
Time to compute fields in C: 0.111583 seconds
Time to compute fields in C: 0.115751 seconds
Time to compute fields in C: 0.120546 seconds
Time to compute fields in C: 0.108255 seconds
Time to compute fields in C: 0.110026 seconds
Time to compute fields in C: 0.110464 seconds
Time to compute fields in C: 0.109550 seconds
Time to compute fields in C: 0.118388 seconds
Time to compute fields in C: 0.109032 seconds
Time to compute fields in C: 0.110926 seconds
Time to compute fields in C: 1.184255 seconds
Time to compute fields in C: 1.265807 seconds
Time to compute fields in C: 1.306334 seconds
Time to compute fields in C: 1.188411 seconds
Time to compute fields in C: 1.206752 seconds
Time to compute fields in C: 1.197244 seconds
Time to compute fields in C: 1.190058 seconds
Time to compute fields in C: 1.193409 seconds
Time to compute fields in C: 1.186161 seconds
Time to compute fields in C: 1.198871 seconds
Time to compute fields in C: 0.004236 seconds
Time to compute fields in C: 0.008035 seconds
Time to compute fields in C: 0.007980 seconds
Time to compute fields in C: 0.007984 seconds
Time to compute fields in C: 0.008047 seconds
Time to compute fields in C: 0.007973 seconds
Time to compute fields in C: 0.008012 seconds
Time to compute fields in C: 0.008008 seconds
Time to compute fields in C: 0.008002 seconds
Time to compute fields in C: 0.008062 seconds
Time to compute fields in C: 0.021315 seconds
Time to compute fields in C: 0.025342 seconds
Time to compute fields in C: 0.025385 seconds
Time to compute fields in C: 0.025420 seconds
Time to compute fields in C: 0.025360 seconds
Time to compute fields in C: 0.024844 seconds
Time to compute fields in C: 0.021416 seconds
Time to compute fields in C: 0.019952 seconds
Time to compute fields in C: 0.019682 seconds
Time to compute fields in C: 0.019329 seconds
Time to compute fields in C: 0.157693 seconds
Time to compute fields in C: 0.158559 seconds
Time to compute fields in C: 0.158779 seconds
Time to compute fields in C: 0.166837 seconds
Time to compute fields in C: 0.162663 seconds
Time to compute fields in C: 0.158497 seconds
Time to compute fields in C: 0.158345 seconds
Time to compute fields in C: 0.166753 seconds
Time to compute fields in C: 0.158570 seconds
Time to compute fields in C: 0.159799 seconds
Time to compute fields in C: 0.106835 seconds
Time to compute fields in C: 0.115500 seconds
Time to compute fields in C: 0.130454 seconds
Time to compute fields in C: 0.119381 seconds
Time to compute fields in C: 0.120396 seconds
Time to compute fields in C: 0.120299 seconds
Time to compute fields in C: 0.120536 seconds
Time to compute fields in C: 0.120638 seconds
Time to compute fields in C: 0.117974 seconds
Time to compute fields in C: 0.118114 seconds
Time to compute fields in C: 1.195663 seconds
Time to compute fields in C: 1.193702 seconds
Time to compute fields in C: 1.186156 seconds
Time to compute fields in C: 1.180232 seconds
Time to compute fields in C: 1.183266 seconds
Time to compute fields in C: 1.185915 seconds
Time to compute fields in C: 1.208317 seconds
Time to compute fields in C: 1.184599 seconds
Time to compute fields in C: 1.201680 seconds
Time to compute fields in C: 1.190239 seconds
Time to compute fields in C: 0.148785 seconds
Time to compute fields in C: 0.160495 seconds
Time to compute fields in C: 0.153109 seconds
Time to compute fields in C: 0.154350 seconds
Time to compute fields in C: 0.151804 seconds
Time to compute fields in C: 0.155660 seconds
Time to compute fields in C: 0.152256 seconds
Time to compute fields in C: 0.153569 seconds
Time to compute fields in C: 0.160036 seconds
Time to compute fields in C: 0.153089 seconds
Time to compute fields in C: 0.004025 seconds
Time to compute fields in C: 0.008062 seconds
Time to compute fields in C: 0.008012 seconds
Time to compute fields in C: 0.007969 seconds
Time to compute fields in C: 0.008045 seconds
Time to compute fields in C: 0.008070 seconds
Time to compute fields in C: 0.007991 seconds
Time to compute fields in C: 0.008026 seconds
Time to compute fields in C: 0.008242 seconds
Time to compute fields in C: 0.008045 seconds
Time to compute fields in C: 0.008116 seconds
Time to compute fields in C: 0.012329 seconds
Time to compute fields in C: 0.012300 seconds
Time to compute fields in C: 0.012352 seconds
Time to compute fields in C: 0.012303 seconds
Time to compute fields in C: 0.012295 seconds
Time to compute fields in C: 0.011873 seconds
Time to compute fields in C: 0.010716 seconds
Time to compute fields in C: 0.009666 seconds
Time to compute fields in C: 0.009275 seconds
Time to compute fields in C: 0.094286 seconds
Time to compute fields in C: 0.097705 seconds
Time to compute fields in C: 0.095867 seconds
Time to compute fields in C: 0.095831 seconds
Time to compute fields in C: 0.103634 seconds
Time to compute fields in C: 0.096412 seconds
Time to compute fields in C: 0.096153 seconds
Time to compute fields in C: 0.095722 seconds
Time to compute fields in C: 0.096045 seconds
Time to compute fields in C: 0.095583 seconds
Time to compute fields in C: 0.221288 seconds
Time to compute fields in C: 0.226042 seconds
Time to compute fields in C: 0.225245 seconds
Time to compute fields in C: 0.221724 seconds
Time to compute fields in C: 0.232662 seconds
Time to compute fields in C: 0.221757 seconds
Time to compute fields in C: 0.222512 seconds
Time to compute fields in C: 0.220046 seconds
Time to compute fields in C: 0.231206 seconds
Time to compute fields in C: 0.220762 seconds
Time to compute fields in C: 0.152330 seconds
Time to compute fields in C: 0.158170 seconds
Time to compute fields in C: 0.166186 seconds
Time to compute fields in C: 0.159442 seconds
Time to compute fields in C: 0.157732 seconds
Time to compute fields in C: 0.158184 seconds
Time to compute fields in C: 0.158243 seconds
Time to compute fields in C: 0.161565 seconds
Time to compute fields in C: 0.157885 seconds
Time to compute fields in C: 0.158311 seconds
Time to compute fields in C: 0.106604 seconds
Time to compute fields in C: 0.112245 seconds
Time to compute fields in C: 0.111556 seconds
Time to compute fields in C: 0.108821 seconds
Time to compute fields in C: 0.108983 seconds
Time to compute fields in C: 0.110246 seconds
Time to compute fields in C: 0.108427 seconds
Time to compute fields in C: 0.110317 seconds
Time to compute fields in C: 0.109045 seconds
Time to compute fields in C: 0.109001 seconds
Time to compute fields in C: 1.180935 seconds
Time to compute fields in C: 1.184950 seconds
Time to compute fields in C: 1.181193 seconds
Time to compute fields in C: 1.177675 seconds
Time to compute fields in C: 1.179735 seconds
Time to compute fields in C: 1.183447 seconds
Time to compute fields in C: 1.183381 seconds
Time to compute fields in C: 1.184809 seconds
Time to compute fields in C: 1.194875 seconds
Time to compute fields in C: 1.183616 seconds
Time to compute fields in C: 0.148960 seconds
Time to compute fields in C: 0.154218 seconds
Time to compute fields in C: 0.152012 seconds
Time to compute fields in C: 0.154138 seconds
Time to compute fields in C: 0.151248 seconds
Time to compute fields in C: 0.160489 seconds
Time to compute fields in C: 0.149778 seconds
Time to compute fields in C: 0.153881 seconds
Time to compute fields in C: 0.151514 seconds
Time to compute fields in C: 0.151765 seconds
Time to compute fields in C: 2.490209 seconds
Time to compute fields in C: 2.509802 seconds
Time to compute fields in C: 2.502627 seconds
Time to compute fields in C: 2.497500 seconds
Time to compute fields in C: 2.500464 seconds
Time to compute fields in C: 2.509874 seconds
Time to compute fields in C: 2.496741 seconds
Time to compute fields in C: 2.501332 seconds
Time to compute fields in C: 2.510030 seconds
Time to compute fields in C: 2.492469 seconds
Time to compute fields in C: 3.455752 seconds
Time to compute fields in C: 3.440726 seconds
Time to compute fields in C: 3.452605 seconds
Time to compute fields in C: 3.439214 seconds
Time to compute fields in C: 3.440745 seconds
Time to compute fields in C: 3.421764 seconds
Time to compute fields in C: 3.435090 seconds
Time to compute fields in C: 3.416633 seconds
Time to compute fields in C: 3.432191 seconds
Time to compute fields in C: 3.603857 seconds
Time to compute fields in C: 7.888106 seconds
Time to compute fields in C: 5.981687 seconds
Time to compute fields in C: 0.002919 seconds
Time to compute fields in C: 0.002840 seconds
Time to compute fields in C: 0.002840 seconds
Time to compute fields in C: 6.148196 seconds
Time to compute fields in C: 0.006116 seconds
Time to compute fields in C: 0.006100 seconds
Time to compute fields in C: 6.064360 seconds
Time to compute fields in C: 0.002160 seconds
Time to compute fields in C: 0.002175 seconds
Time to compute fields in C: 0.002060 seconds
Time to compute fields in C: 0.005342 seconds
Time to compute fields in C: 0.006101 seconds
Time to compute fields in C: 0.006166 seconds
Time to compute fields in C: 0.006074 seconds
Time to compute fields in C: 0.006075 seconds
Time to compute fields in C: 0.009686 seconds
Time to compute fields in C: 0.010020 seconds
Time to compute fields in C: 0.009932 seconds
Time to compute fields in C: 0.005614 seconds
Time to compute fields in C: 0.005256 seconds
Time to compute fields in C: 0.005311 seconds
Time to compute fields in C: 0.005275 seconds
Time to compute fields in C: 0.092676 seconds
Time to compute fields in C: 0.092878 seconds
Time to compute fields in C: 0.093367 seconds
Time to compute fields in C: 0.092958 seconds
Time to compute fields in C: 0.094172 seconds
Time to compute fields in C: 0.096359 seconds
Time to compute fields in C: 0.103058 seconds
Time to compute fields in C: 0.096683 seconds
Time to compute fields in C: 0.093991 seconds
Time to compute fields in C: 0.093118 seconds
Time to compute fields in C: 0.093692 seconds
Time to compute fields in C: 0.098991 seconds
Time to compute fields in C: 0.227451 seconds
Time to compute fields in C: 0.244714 seconds
Time to compute fields in C: 0.242514 seconds
Time to compute fields in C: 0.235233 seconds
Time to compute fields in C: 0.238485 seconds
Time to compute fields in C: 0.231781 seconds
Time to compute fields in C: 0.233902 seconds
Time to compute fields in C: 0.227024 seconds
Time to compute fields in C: 0.232590 seconds
Time to compute fields in C: 0.220892 seconds
Time to compute fields in C: 0.223116 seconds
Time to compute fields in C: 0.225527 seconds
Time to compute fields in C: 0.168434 seconds
Time to compute fields in C: 0.158465 seconds
Time to compute fields in C: 0.157814 seconds
Time to compute fields in C: 0.158219 seconds
Time to compute fields in C: 0.164209 seconds
Time to compute fields in C: 0.160314 seconds
Time to compute fields in C: 0.158531 seconds
Time to compute fields in C: 0.161463 seconds
Time to compute fields in C: 0.157376 seconds
Time to compute fields in C: 0.156463 seconds
Time to compute fields in C: 0.156565 seconds
Time to compute fields in C: 0.155453 seconds
Time to compute fields in C: 0.106789 seconds
Time to compute fields in C: 0.107150 seconds
Time to compute fields in C: 0.107494 seconds
Time to compute fields in C: 0.108491 seconds
Time to compute fields in C: 0.107719 seconds
Time to compute fields in C: 0.111481 seconds
Time to compute fields in C: 0.109435 seconds
Time to compute fields in C: 0.118516 seconds
Time to compute fields in C: 0.106016 seconds
Time to compute fields in C: 0.106924 seconds
Time to compute fields in C: 0.108701 seconds
Time to compute fields in C: 0.107376 seconds
Time to compute fields in C: 1.194400 seconds
Time to compute fields in C: 1.179521 seconds
Time to compute fields in C: 1.186720 seconds
Time to compute fields in C: 1.177340 seconds
Time to compute fields in C: 1.184822 seconds
Time to compute fields in C: 1.190558 seconds
Time to compute fields in C: 1.192923 seconds
Time to compute fields in C: 1.193815 seconds
Time to compute fields in C: 1.175529 seconds
Time to compute fields in C: 1.173801 seconds
Time to compute fields in C: 1.171709 seconds
Time to compute fields in C: 1.177260 seconds
Time to compute fields in C: 0.148406 seconds
Time to compute fields in C: 0.148542 seconds
Time to compute fields in C: 0.159465 seconds
Time to compute fields in C: 0.149123 seconds
Time to compute fields in C: 0.150016 seconds
Time to compute fields in C: 0.152146 seconds
Time to compute fields in C: 0.152582 seconds
Time to compute fields in C: 0.152982 seconds
Time to compute fields in C: 0.147831 seconds
Time to compute fields in C: 0.155716 seconds
Time to compute fields in C: 0.148083 seconds
Time to compute fields in C: 0.149510 seconds
Time to compute fields in C: 2.520443 seconds
Time to compute fields in C: 2.526146 seconds
Time to compute fields in C: 2.554410 seconds
Time to compute fields in C: 2.533892 seconds
Time to compute fields in C: 2.511939 seconds
Time to compute fields in C: 2.506379 seconds
Time to compute fields in C: 2.556041 seconds
Time to compute fields in C: 2.579923 seconds
Time to compute fields in C: 2.521921 seconds
Time to compute fields in C: 2.536343 seconds
Time to compute fields in C: 2.623393 seconds
Time to compute fields in C: 2.522249 seconds
Time to compute fields in C: 3.426183 seconds
Time to compute fields in C: 3.422775 seconds
Time to compute fields in C: 3.428525 seconds
Time to compute fields in C: 3.433154 seconds
Time to compute fields in C: 3.532874 seconds
Time to compute fields in C: 3.503320 seconds
Time to compute fields in C: 3.457611 seconds
Time to compute fields in C: 3.571835 seconds
Time to compute fields in C: 3.509173 seconds
Time to compute fields in C: 3.443710 seconds
Time to compute fields in C: 3.467567 seconds
Time to compute fields in C: 3.442097 seconds
